SGB	ann	leave_mean	unleave_mean	p	type	FC	group
T2108173962_concoct_bins_bin.78		1.09e-07	6.21e-07	0.632062296142533	A	-2.51026513344355	pass
T2107171966_concoct_bins_bin.60		4.5e-08	1.15e-07	0.630836615585775	B	-1.3536369546147	pass
T2107171997_concoct_bins_bin.75		1.86e-08	2.74e-08	0.630836615585775	B	-0.558873271852495	pass
T2107172006_concoct_bins_bin.0		4.28e-08	6.47e-08	0.630836615585775	B	-0.596154915591361	pass
T2108173944_concoct_bins_bin.4		1.07e-07	1.36e-07	0.630047256260596	C	-0.345995854849192	pass
1111525849668582_bin.18		8.56e-07	6.22e-07	0.630031457612296	C	0.460696216270544	pass
1111525849743575_bin.40		4.75e-08	4.74e-08	0.630031457612296	C	0.00304045432005121	pass
1111525849767596_bin.13		3.11e-08	3.08e-08	0.630031457612296	C	0.0139842294357013	pass
SMGC_110		3.41e-08	3.75e-08	0.630031457612296	C	-0.137118856359071	pass
T2108174051_metabat2_bins_bin.9		1.11e-07	1.4e-07	0.628983995585379	A	-0.334867150594861	pass
SMGC_599		1.87e-08	1.79e-08	0.62690928482106	C	0.0630786826233802	pass
T2107171984_metabat2_bins_bin.44		2.93e-07	6.27e-08	0.62690928482106	C	2.22436331650757	pass
T2108173977_metabat2_bins_bin.73		1.98e-07	2.89e-07	0.626297454512286	D	-0.545569062421069	pass
T2108174051_metabat2_bins_bin.138		1.39e-06	4.52e-07	0.626297454512286	D	1.62069020519568	pass
T2108174135_concoct_bins_bin.23		2.01e-08	2e-08	0.626297454512286	D	0.00719550140420408	pass
T2109198897_maxbin2_bins_bin.3		8.93e-08	7.82e-08	0.626297454512286	D	0.191491567813871	pass
SMGC_274		1.36e-08	1.55e-08	0.625904449172182	A	-0.188661564023898	pass
T2108173962_concoct_bins_bin.78		7.9e-08	4.47e-07	0.624536423338383	B	-2.50035027300621	pass
T2108173992_concoct_bins_bin.125		3.79e-08	2.32e-07	0.623801449048027	C	-2.61385505184384	pass
T2108174013_concoct_bins_bin.124		4.76e-07	1.85e-07	0.623801449048027	C	1.36343630279163	pass
T2108174044_concoct_bins_bin.43		3.09e-07	2.47e-07	0.623801449048027	C	0.323095796319697	pass
T2108174046_concoct_bins_bin.22		1.15e-06	6.17e-07	0.623801449048027	C	0.89829146668232	pass
T2108174050_concoct_bins_bin.35		5.53e-08	4.79e-08	0.623801449048027	C	0.207253824498527	pass
T2108174089_metabat2_bins_bin.82		1e-07	4.52e-08	0.623801449048027	C	1.1456053222469	pass
T2108174098_metabat2_bins_bin.73		4.93e-07	2.1e-07	0.623801449048027	C	1.23119831871179	pass
1111525849480988_bin.51		2.6e-08	5.14e-08	0.623785828494403	C	-0.983256736165423	pass
1111525849486576_bin.67		3.58e-08	1.03e-07	0.623785828494403	C	-1.52461284480632	pass
1111525849862212_bin.24		5.04e-08	4.1e-08	0.623785828494403	C	0.29779982399447	pass
DS1912041100-1_bin.17		2.23e-08	2.13e-08	0.623785828494403	C	0.0661902796944665	pass
SMGC_94		2.03e-07	1.14e-07	0.620676751791128	C	0.832445903020435	pass
T2107171978_concoct_bins_bin.141		1.68e-07	1.82e-07	0.620676751791128	C	-0.115477217419936	pass
T2108174135_concoct_bins_bin.95		1.7e-08	1.63e-08	0.620138712594856	D	0.0606627819066242	pass
SMGC_350		1.66e-07	4.16e-08	0.620116225753211	D	1.99652780809319	pass
1111525849478105_bin.17		2.42e-07	1.41e-07	0.619772079890986	A	0.779311884875801	pass
1111525849480988_bin.41		1.42e-08	1.59e-08	0.619772079890986	A	-0.163135835779673	pass
SMGC_534		4.2e-07	1.94e-07	0.618262940538491	B	1.114332675479	pass
T2108174050_concoct_bins_bin.104		2.22e-07	4.25e-07	0.617581915818036	C	-0.936903164674958	pass
T2108174081_concoct_bins_bin.89		1.59e-07	4.29e-08	0.617581915818036	C	1.88997721267217	pass
1111525849480310_bin.3		3.93e-08	8.91e-08	0.617566475960829	C	-1.18089611926332	pass
1111525849640249_bin.103		3.59e-08	4.14e-08	0.617566475960829	C	-0.205646923676274	pass
1111525849640249_bin.160		5.7e-08	6.33e-08	0.617566475960829	C	-0.151243580376237	pass
1111525849853811_bin.12		7.13e-08	6.99e-08	0.617566475960829	C	0.0286096210684517	pass
1111525849853811_bin.2		2.45e-08	2.52e-08	0.617566475960829	C	-0.0406419844973459	pass
SMGC_238		7.02e-08	5.3e-08	0.615986671369213	D	0.405478670853999	pass
T2108174065_metabat2_bins_bin.40		1.17e-07	4.09e-08	0.61514004913994	B	1.51633578152902	pass
T2107171985_metabat2_bins_bin.92		2.18e-06	2.1e-07	0.614470479988794	C	3.37586690199817	pass
T2107171966_metabat2_bins_bin.7		2.56e-08	7.19e-07	0.614005629869649	D	-4.81177605532666	pass
1111525849853900_bin.12		4.29e-07	2.3e-07	0.613972282841754	D	0.89934378655517	pass
MET0724_bin.2		1.87e-08	2.33e-08	0.613972282841754	D	-0.317291684766644	pass
T2108173874_metabat2_bins_bin.128		2.02e-07	2.6e-07	0.613668866847535	A	-0.36415633027666	pass
T2108173918_metabat2_bins_bin.41		3.2e-08	1.86e-08	0.613668866847535	A	0.782769283779331	pass
1111525849861985_bin.70		5.26e-07	2.33e-07	0.61366516456611	A	1.17473284463802	pass
T2108174135_metabat2_bins_bin.120		8.52e-08	5.99e-07	0.612031420652676	B	-2.81363066745031	pass
T2108174140_concoct_bins_bin.71		1.72e-07	1.93e-07	0.612031420652676	B	-0.166192282565982	pass
SMGC_102		1.08e-08	9.63e-09	0.612016139538589	B	0.165423609207372	pass
T2108173943_maxbin2_bins_bin.3		2.33e-08	1.59e-07	0.612016139538589	B	-2.77062490551744	pass
T2108173965_metabat2_bins_bin.58		3.62e-08	8.44e-08	0.612016139538589	B	-1.22125330162398	pass
T2109199181_concoct_bins_bin.12		6.11e-07	8.57e-07	0.611506946304292	C	-0.48812282429377	pass
T2108173886_concoct_bins_bin.148		3.09e-07	2.3e-08	0.611388629812563	C	3.74790107184736	pass
T2108173895_concoct_bins_bin.12		6.61e-08	1.36e-07	0.611388629812563	C	-1.04088447463001	pass
T2108173902_metabat2_bins_bin.50		5.24e-08	1.94e-07	0.611388629812563	C	-1.88841793553704	pass
1111525849478674_bin.29		2.32e-08	4.82e-08	0.611373367748963	C	-1.05490834110239	pass
1111525849862568_bin.8		2.77e-08	2.93e-08	0.611373367748963	C	-0.0810146883730596	pass
1111525849862995_bin.36		2.77e-08	3.03e-08	0.611373367748963	C	-0.129431817423763	pass
T2108174023_metabat2_bins_bin.4		9.62e-08	2.46e-08	0.608906533162131	B	1.9673785784308	pass
T2108174029_concoct_bins_bin.16		1.71e-07	2.46e-08	0.608906533162131	B	2.79726610443402	pass
T2108174048_concoct_bins_bin.48		5.52e-08	4.04e-08	0.608906533162131	B	0.450312974026374	pass
SMGC_267		2.52e-07	2.88e-07	0.608290438795323	C	-0.192645077942396	pass
SMGC_46		3.28e-08	4.2e-08	0.608290438795323	C	-0.356693513048039	pass
T2107172014_metabat2_bins_bin.12		1.69e-07	2.7e-07	0.607898179295558	D	-0.675936160768647	pass
T2108174048_metabat2_bins_bin.120		1.5e-06	8.82e-07	0.607898179295558	D	0.766111939825723	pass
1111525849638977_bin.20		4.28e-07	3.24e-07	0.607861551479742	D	0.401616983516522	pass
T2108174127_concoct_bins_bin.89		9.49e-08	3.32e-08	0.607620281945207	A	1.51522484567418	pass
T2109198940_concoct_bins_bin.35		1.86e-07	2.89e-07	0.60759831436827	A	-0.635766871392647	pass
T2109199157_concoct_bins_bin.15		1.67e-08	2.44e-08	0.60759831436827	A	-0.547033045088834	pass
T2109199171_concoct_bins_bin.19		1.48e-07	3.22e-08	0.60759831436827	A	2.2004645824017	pass
SMGC_13		9.44e-08	7.08e-08	0.607583672280156	A	0.415037499278844	pass
T2108174134_metabat2_bins_bin.3		1.18e-06	1.57e-06	0.605811094281303	B	-0.411977699529786	pass
1111525849668257_bin.6		4.2e-08	4.37e-08	0.605795991924203	B	-0.0572439518344759	pass
R_T2109198910_concoct_bins_bin.11		1e-08	1.66e-07	0.605795991924203	B	-4.05311133645956	pass
T2108173881_metabat2_bins_bin.56		8.42e-08	1.25e-07	0.605795991924203	B	-0.570035956483053	pass
T2109199171_concoct_bins_bin.19		3.85e-08	1.53e-07	0.60533850756164	C	-1.99060130199775	pass
T2108174133_concoct_bins_bin.83		4.27e-08	4.13e-08	0.605244191893912	C	0.0480942882010449	pass
T2108173978_concoct_bins_bin.28		4.11e-08	4.32e-08	0.605221561980922	C	-0.0718929184817859	pass
1111525849650039_bin.9		3.7e-08	3.82e-08	0.605206476610608	C	-0.0460473675194364	pass
1111525849743575_bin.113		6.94e-08	7.52e-08	0.605206476610608	C	-0.115796999099376	pass
1111525849758776_bin.17		4.32e-08	6.58e-08	0.605206476610608	C	-0.607056271571773	pass
T2108174051_concoct_bins_bin.34		1.04e-08	5.43e-09	0.602733438607595	B	0.937559425224093	pass
T2108174077_concoct_bins_bin.25		3.58e-08	1.74e-08	0.602699656791797	B	1.04087228141553	pass
SMGC_228		8.54e-10	0	0.602541950300902	A	10	pass
SMGC_70		4.2e-10	0	0.602541950300902	A	10	pass
SMGC_81		7.46e-10	0	0.602541950300902	A	10	pass
SMGC_153		2e-08	2.51e-08	0.602136602419874	C	-0.327687364176047	pass
SMGC_380		1.85e-08	1.8e-08	0.602136602419874	C	0.0395283641866376	pass
SMGC_245		0	2.23e-08	0.602020279519035	B	-10	pass
SMGC_82		0	3.65e-10	0.602020279519035	B	-10	pass
T2109199194_concoct_bins_bin.17		7.19e-08	6.69e-08	0.601816333628676	D	0.103985559797837	pass
T2108173919_concoct_bins_bin.82		4.31e-07	1.41e-07	0.601527577456904	A	1.6119927066903	pass
T2109199176_metabat2_bins_bin.29		2.75e-07	4.34e-07	0.599639779628381	B	-0.658263424032457	pass
T2108174010_concoct_bins_bin.58		1.34e-07	6.85e-08	0.599617391494344	B	0.968057107497246	pass
1111525849862289_bin.21		2.2e-08	4.42e-08	0.599602466712805	B	-1.00654284586677	pass
T2108173938_metabat2_bins_bin.5		7.93e-07	3.33e-06	0.599602466712805	B	-2.07012940625465	pass
T2108174147_concoct_bins_bin.100		1.13e-05	1.36e-05	0.599103048401997	C	-0.267283878835152	pass
1111525849479998_bin.23		4.14e-07	9.6e-07	0.599065772943637	C	-1.21340363810919	pass
1111525849480310_bin.22		2.01e-08	4.1e-08	0.599065772943637	C	-1.02842840832652	pass
1111525849667897_bin.20		3.89e-07	4.26e-07	0.599065772943637	C	-0.131083275239646	pass
1111525849743575_bin.57		5.56e-08	5.22e-08	0.599065772943637	C	0.0910350761536231	pass
1111525849758379_bin.3		5.13e-08	4.7e-08	0.599065772943637	C	0.126298069042054	pass
1111525849758776_bin.21		2.55e-08	2.31e-08	0.599065772943637	C	0.1426043954428	pass
1111525849853811_bin.34		4.98e-08	5.53e-08	0.599065772943637	C	-0.151133738166626	pass
SMGC_272		3.54e-08	2.95e-08	0.596008939165949	C	0.263034405833794	pass
T2107171978_concoct_bins_bin.67		4.05e-07	4.33e-08	0.595760063610897	D	3.22548297793262	pass
T2108174085_concoct_bins_bin.30		2.2e-07	1.23e-07	0.595511161187315	A	0.83884520818542	pass
T2108173881_metabat2_bins_bin.56		1.21e-07	9.38e-07	0.595496852543222	A	-2.95458087524078	pass
SMGC_89		1.21e-08	1.99e-08	0.593841561829518	B	-0.717761383269054	pass
MET0267_bin.8		6.06e-08	4.85e-08	0.593435533816413	B	0.321333046398461	pass
R_T2109198910_concoct_bins_bin.37		5.41e-08	3.33e-08	0.593435533816413	B	0.700106416755553	pass
SMGC_156		2.67e-06	6.26e-08	0.593435533816413	B	5.41453327452966	pass
T2108173895_concoct_bins_bin.55		3.14e-08	2.26e-07	0.592965963610236	C	-2.84748630841092	pass
1111525849480213_bin.23		3.93e-08	7.9e-08	0.592951229939957	C	-1.00732334080586	pass
1111525849486576_bin.50		2.55e-08	6.85e-08	0.592951229939957	C	-1.42560674098903	pass
1111525849669823_bin.8		5.77e-08	4.16e-08	0.592951229939957	C	0.47198779050439	pass
1111525849758776_bin.60		3.35e-08	3.8e-08	0.592951229939957	C	-0.181838322985813	pass
1111525849862568_bin.38		3.32e-08	3.58e-08	0.592951229939957	C	-0.108776345917332	pass
SMGC_109		4.93e-08	5.31e-08	0.592951229939957	C	-0.107124214426242	pass
T2108174044_concoct_bins_bin.154		1.14e-07	6.61e-08	0.592494550381062	A	0.786311647544412	pass
T2108174052_concoct_bins_bin.27		4.94e-07	2.09e-07	0.592494550381062	A	1.24100809950379	pass
SMGC_287		1.39e-07	2e-07	0.58990742016878	C	-0.524915117051217	pass
SMGC_592		4.92e-08	6.74e-08	0.58990742016878	C	-0.454090275842619	pass
T2108173949_concoct_bins_bin.52		2.13e-08	2e-07	0.589729341375066	D	-3.23107466443625	pass
SMGC_56		1.44e-05	1.54e-05	0.589708116833527	D	-0.0968615392525892	pass
SMGC_617		1.29e-05	1.74e-06	0.589708116833527	D	2.89021185446189	pass
R_T2109199198_metabat2_bins_bin.7		1.31e-06	2.06e-06	0.589697506640146	D	-0.653077525645768	pass
T2108174143_concoct_bins_bin.141		2.72e-07	1.55e-07	0.589505612244394	A	0.811338435976102	pass
T2109199040_maxbin2_bins_bin.7		1.26e-07	1.7e-07	0.589505612244394	A	-0.432111012637785	pass
1111525849736908_bin.15		1.05e-07	1.44e-07	0.589491468034512	A	-0.45567948377619	pass
1111525849857134_bin.13		2.3e-07	2.7e-07	0.589491468034512	A	-0.231325546106456	pass
SMGC_49		2.73e-08	3.43e-08	0.589491468034512	A	-0.32930762525296	pass
SMGC_504		7.2e-08	5.63e-08	0.589491468034512	A	0.354861984249445	pass
1111525849479998_bin.23		8.46e-08	1.57e-07	0.58729516386028	B	-0.892034990659039	pass
T2108174127_metabat2_bins_bin.118		6.55e-07	4.49e-08	0.586899220229087	C	3.86670755657103	pass
T2108174137_concoct_bins_bin.52		4.13e-08	2.78e-08	0.586899220229087	C	0.571056898695938	pass
T2108173894_metabat2_bins_bin.31		3.89e-08	3.38e-07	0.586877376994558	C	-3.11918118618335	pass
T2108173992_concoct_bins_bin.9		4.73e-08	1.05e-06	0.586877376994558	C	-4.47240533410145	pass
T2108174104_concoct_bins_bin.37		3.64e-07	3.42e-07	0.586877376994558	C	0.0899421253127982	pass
1111525849663614_bin.69		6.82e-08	7.57e-08	0.586862814889383	C	-0.150521560961559	pass
1111525849755644_bin.16		1.79e-07	2.08e-07	0.586862814889383	C	-0.216623940876836	pass
1111525849766006_bin.3		6.74e-08	7.21e-08	0.586862814889383	C	-0.0972506680589642	pass
1111525849853811_bin.11		4.63e-08	5.38e-08	0.586862814889383	C	-0.216593979296388	pass
1111525849854152_bin.10		3.98e-08	3.7e-08	0.586862814889383	C	0.105243160027337	pass
SMGC_93		1.03e-08	6.68e-09	0.585900311776272	A	0.624724329596528	pass
T2108174025_concoct_bins_bin.7		4.7e-07	2.54e-07	0.584238551783083	B	0.887832259792834	pass
T2108174104_concoct_bins_bin.37		8.21e-08	8.84e-08	0.584238551783083	B	-0.106664147613627	pass
SMGC_413		4.54e-08	3.97e-08	0.583832017422382	C	0.193553290147957	pass
SMGC_85		3.18e-07	2.2e-07	0.583832017422382	C	0.531523241759696	pass
T2108173881_metabat2_bins_bin.19		4.05e-08	1.23e-06	0.583724138578081	D	-4.92459259734198	pass
T2108173883_metabat2_bins_bin.43		5.69e-08	7.89e-07	0.583724138578081	D	-3.79352474259424	pass
T2108174062_metabat2_bins_bin.103		4.33e-07	7.11e-07	0.583724138578081	D	-0.71548253489269	pass
T2108174069_concoct_bins_bin.0		2.27e-08	5.36e-08	0.583724138578081	D	-1.23954070316686	pass
T2108174086_concoct_bins_bin.4		4.54e-08	4.67e-08	0.583724138578081	D	-0.0407302524187469	pass
T2108174107_metabat2_bins_bin.64		8.28e-08	1.31e-07	0.583724138578081	D	-0.661864138925487	pass
SMGC_336		4.89e-07	2e-07	0.583511399160735	A	1.28983446517751	pass
T2107171977_metabat2_bins_bin.9		4.25e-08	4.43e-08	0.583511399160735	A	-0.0598438575299543	pass
R_T2109198918_concoct_bins_bin.16		7.23e-08	1.83e-08	0.581181328015725	B	1.98215199866708	pass
T2108173906_maxbin2_bins_bin.4		1.22e-05	1.74e-05	0.581181328015725	B	-0.512206158285842	pass
T2109199059_concoct_bins_bin.22		9.66e-07	3.18e-07	0.580872452601892	C	1.60299642355142	pass
T2108174111_metabat2_bins_bin.34		1.57e-06	8.99e-07	0.580836474509792	C	0.804371538264542	pass
T2108173992_concoct_bins_bin.129		3.49e-08	4.17e-07	0.580814891070185	C	-3.57874844212237	pass
1111525849640249_bin.147		1.97e-08	2.11e-08	0.58080050270634	C	-0.0990473692508089	pass
1111525849861985_bin.58		3.13e-08	3.42e-08	0.58080050270634	C	-0.127833667953279	pass
SMGC_433		2.37e-08	2.11e-08	0.577782700322713	C	0.167644060191074	pass
SMGC_486		5.16e-07	1.39e-06	0.577782700322713	C	-1.42964191218762	pass
SMGC_533		2.71e-08	3.39e-08	0.577782700322713	C	-0.322992421782472	pass
T2108173971_concoct_bins_bin.35		2.76e-07	1.12e-07	0.577744429612915	D	1.30116953472056	pass
T2108174073_concoct_bins_bin.92		7.99e-08	7.26e-08	0.577744429612915	D	0.138225954932226	pass
T2108173918_concoct_bins_bin.105		4.42e-08	2.76e-08	0.577625693277611	A	0.679378102613262	pass
1111525849755644_bin.43		4.3e-07	2.17e-07	0.577556613969914	A	0.986641617144981	pass
SMGC_147		5.17e-07	2.38e-07	0.577556613969914	A	1.11920270700699	pass
T2108173904_concoct_bins_bin.27		1.64e-07	1.18e-07	0.577556613969914	A	0.474908955256242	pass
T2108174113_concoct_bins_bin.53		2.47e-06	1.56e-06	0.575108219609141	B	0.662965012722429	pass
T2107171965_concoct_bins_bin.13		2.47e-08	4.22e-08	0.57509399458106	B	-0.772731957122508	pass
T2108173882_metabat2_bins_bin.65		3.08e-08	5.39e-08	0.57509399458106	B	-0.807354922057604	pass
T2108174127_maxbin2_bins_bin.75		3.04e-07	5.88e-08	0.574799802777724	C	2.37018326349458	pass
T2108173911_concoct_bins_bin.21		9.25e-07	4.56e-07	0.574778476478908	C	1.02041954123893	pass
T2108173922_concoct_bins_bin.77		1.53e-07	2.13e-07	0.574778476478908	C	-0.477321777533186	pass
T2108173993_concoct_bins_bin.84		3.86e-08	3.95e-08	0.574778476478908	C	-0.0332518057963849	pass
T2108174098_concoct_bins_bin.96		3.26e-07	1.51e-07	0.574778476478908	C	1.110323414906	pass
1111525849480988_bin.37		2.7e-08	5.75e-08	0.574764260615713	C	-1.09060254878091	pass
1111525849736894_bin.9		4.26e-08	4.73e-08	0.574764260615713	C	-0.150986753113557	pass
1111525849737518_bin.30		3.03e-08	2.79e-08	0.574764260615713	C	0.119052671643764	pass
1111525849861985_bin.21		3.15e-08	3.44e-08	0.574764260615713	C	-0.127056736314819	pass
T2108174047_metabat2_bins_bin.73		1.32e-06	9.05e-08	0.574592128014231	A	3.86647632716261	pass
T2107171965_concoct_bins_bin.13		3.88e-08	1.47e-07	0.571790181598059	D	-1.9216875975366	pass
T2107171996_concoct_bins_bin.23		5.75e-08	2.02e-07	0.571790181598059	D	-1.81272143180742	pass
T2107172006_metabat2_bins_bin.55		2.36e-08	7.18e-08	0.571790181598059	D	-1.60519698446121	pass
SMGC_14		6.42e-08	9.08e-08	0.571759438975996	C	-0.500119000168612	pass
SMGC_151		5.78e-08	1.45e-07	0.571759438975996	C	-1.32691150240162	pass
1111525849486576_bin.24		3.87e-08	5.39e-08	0.571756043244595	D	-0.477951706608095	pass
T2108174069_concoct_bins_bin.0		1.18e-08	1.44e-08	0.571661216504551	A	-0.287281952080471	pass
SMGC_339		1.78e-07	1.39e-07	0.57162708666706	A	0.356792358242891	pass
T2108173920_concoct_bins_bin.164		7.34e-08	6.35e-08	0.57162708666706	A	0.209023471183684	pass
T2108174114_metabat2_bins_bin.52		1.42e-06	4.61e-07	0.568789176246048	C	1.62305227396271	pass
T2108173886_concoct_bins_bin.158		1.45e-07	4.32e-08	0.568768106055888	C	1.74694968273883	pass
SMGC_108		4.2e-08	4.87e-08	0.568754059830337	C	-0.213532444416219	pass
SMGC_238		1.19e-07	1.5e-07	0.568165596698598	C	-0.334000927187937	pass
SMGC_91		4.04e-08	2.22e-08	0.566157837673028	C	0.863795616401689	pass
T2108173874_metabat2_bins_bin.128		4.06e-07	6.72e-07	0.565861367552441	D	-0.726981505593584	pass
T2108173914_metabat2_bins_bin.34		2.16e-06	1.53e-06	0.565861367552441	D	0.497499659470817	pass
T2108173918_metabat2_bins_bin.105		6.47e-08	8.46e-08	0.565861367552441	D	-0.386891951127442	pass
SMGC_369		2.08e-08	2.09e-08	0.565762205642776	C	-0.00691941393979047	pass
T2108174126_concoct_bins_bin.11		2.99e-08	3.18e-08	0.56573627907514	A	-0.0888812810862501	pass
T2107172025_concoct_bins_bin.58		4.76e-08	4.8e-08	0.565726161965932	A	-0.012072832300575	pass
1111525849663802_bin.20		1.58e-08	1.82e-08	0.565722789115988	A	-0.204013892021593	pass
SMGC_200		5.42e-07	2.06e-07	0.565722789115988	A	1.39564851417065	pass
SMGC_56		1.41e-06	2.82e-06	0.565722789115988	A	-1	pass
SMGC_618		1.76e-07	1.23e-07	0.565722789115988	A	0.516917113298057	pass
T2108173918_concoct_bins_bin.74		5.75e-08	2.41e-08	0.565722789115988	A	1.25452880960178	pass
T2108173925_metabat2_bins_bin.85		1.21e-07	1.19e-07	0.565722789115988	A	0.0240454739666512	pass
T2109199059_concoct_bins_bin.22		1.44e-06	4.98e-08	0.563033421417816	B	4.85377925914896	pass
T2108174143_metabat2_bins_bin.66		2.25e-07	4.99e-08	0.563012595280498	B	2.17281328076714	pass
1111525849667897_bin.20		2.82e-07	2.73e-07	0.562998713331516	B	0.0467942114789409	pass
SMGC_147		3.13e-07	1.75e-07	0.562998713331516	B	0.83880773510029	pass
T2107171973_concoct_bins_bin.42		6.22e-08	7.75e-08	0.562998713331516	B	-0.317281730030997	pass
T2108173944_metabat2_bins_bin.5		1.31e-08	1.87e-08	0.562998713331516	B	-0.513471458350186	pass
T2108173988_concoct_bins_bin.56		7.54e-07	1.66e-07	0.562998713331516	B	2.18338128192174	pass
T2108174145_concoct_bins_bin.106		2.31e-07	1.45e-07	0.562804563391912	C	0.671839951401123	pass
T2108173986_concoct_bins_bin.104		9.35e-08	4.8e-08	0.562783443528415	A	0.96193195916648	pass
T2108174010_concoct_bins_bin.188		2.07e-07	2.32e-07	0.562783443528415	A	-0.164494037628247	pass
1111525849486576_bin.43		2.51e-08	4.94e-08	0.56276987041618	C	-0.976823677633906	pass
1111525849640249_bin.88		5.45e-08	9.22e-08	0.56276987041618	C	-0.758510520765049	pass
1111525849644360_bin.5		1.59e-06	3.48e-06	0.56276987041618	C	-1.13006054056437	pass
1111525849737205_bin.12		3.42e-08	3.79e-08	0.56276987041618	C	-0.148201523285194	pass
SMGC_84		1.72e-08	4.7e-08	0.56151922413865	B	-1.4502521918629	pass
T2107171996_concoct_bins_bin.36		1.28e-07	3.81e-07	0.559957959597412	D	-1.57364718749332	pass
